children,age,income,comp_risk,marital_d,marital_m,marital_nm,marital_s,marital_w,gender_f,gender_m,gender_nb
2.7282927396873102,-0.26707199699452405,-0.5714291101018433,1,0,1,0,0,0,0,1,0
-0.5071292935530454,-1.6238250706100468,2.539049494864068,1,0,0,1,0,0,0,1,0
0.41727700165848475,-1.236181335291326,-1.36782523854949,2,0,0,0,1,0,1,0,0
-0.9693324411588105,-1.672280537524887,0.17700021943256516,3,0,0,0,1,0,1,0,0
-0.5071292935530454,0.9927701427913186,1.0425414702902307,2,0,0,0,1,0,1,0,0
0.41727700165848475,1.0896810766209988,0.5829648377201914,2,0,0,0,0,1,0,1,0
-0.9693324411588105,-1.3330922691210063,-0.5342618536339833,2,0,0,0,1,0,0,1,0
0.41727700165848475,-0.26707199699452405,-0.6629447132915742,3,1,0,0,0,0,0,1,0
-0.9693324411588105,-0.4608938646538845,-0.441483966262325,1,0,0,0,0,1,1,0,0
-0.9693324411588105,-1.0908149345468057,0.24716218187802552,2,1,0,0,0,0,1,0,0
-0.044926145947280345,1.4773248119397195,-1.220523687208471,3,0,0,0,0,1,0,1,0
0.8794801492642498,-1.4784586698655267,0.715925438216536,1,0,1,0,0,0,1,0,0
-0.5071292935530454,1.5257802788545596,-0.9623865720043335,1,0,0,0,1,0,1,0,0
0.41727700165848475,1.5257802788545596,-0.20417454005998834,1,0,0,0,0,1,0,1,0
-0.9693324411588105,-0.4608938646538845,1.286197380851702,3,0,0,0,1,0,1,0,0
0.41727700165848475,-0.4608938646538845,-0.24828435952844866,3,0,0,0,0,1,1,0,0
-0.044926145947280345,0.7020373413022779,-0.9738523199901734,3,0,0,1,0,0,1,0,0
1.341683296870015,-1.5269141367803667,-0.2978640771185941,2,0,1,0,0,0,1,0,0
-0.5071292935530454,-1.0423594676319656,-0.5427472084124947,1,1,0,0,0,0,1,0,0
2.266089592081545,-0.26707199699452405,-1.1166306863459527,1,0,0,0,1,0,1,0,0
-0.5071292935530454,1.71960214651392,0.1282970880798693,2,0,0,0,0,1,1,0,0
-0.044926145947280345,-0.07325012933516366,-0.7902951618682419,1,0,1,0,0,0,1,0,0
-0.9693324411588105,-1.2846368022061663,-0.9125964737172002,2,0,0,0,1,0,0,1,0
-0.5071292935530454,0.9927701427913186,-0.625987837520702,1,0,1,0,0,0,0,1,0
-0.9693324411588105,0.6051264074725977,-0.7657507472196551,2,0,0,0,0,1,1,0,0
0.41727700165848475,1.1865920104506789,-1.0318823289093322,2,1,0,0,0,0,0,1,0
-0.5071292935530454,-0.8969930668874454,0.08976235708158797,3,0,1,0,0,0,1,0,0
0.41727700165848475,-0.6062602653984047,3.5986318752435613,2,0,1,0,0,0,0,1,0
0.8794801492642498,0.41130453981323734,2.7762537307179107,3,1,0,0,0,0,1,0,0
0.8794801492642498,1.0412256097061587,-0.7325105970955689,2,1,0,0,0,0,1,0,0
-0.9693324411588105,0.12057173832419674,1.1080750574019576,2,0,0,0,0,1,1,0,0
-0.9693324411588105,0.7989482751319581,0.03523869311222722,3,1,0,0,0,0,1,0,0
0.41727700165848475,0.31439360598355715,0.41080330068510373,3,0,0,0,1,0,1,0,0
0.41727700165848475,0.41130453981323734,-0.5798794014308568,2,0,0,0,0,1,0,1,0
-0.9693324411588105,1.67114667959908,-0.8099306935871113,3,0,0,1,0,0,0,1,0
-0.044926145947280345,-1.0908149345468057,0.18993863229732022,2,0,0,0,0,1,1,0,0
0.41727700165848475,-1.4300032029506864,-0.39937276341524963,3,0,0,1,0,0,1,0,0
-0.9693324411588105,0.41130453981323734,-0.7365779572373347,3,0,1,0,0,0,0,1,0
-0.044926145947280345,-1.0908149345468057,2.1074534949934174,3,0,0,1,0,0,0,1,0
0.8794801492642498,-0.26707199699452405,-0.4653621753704502,3,0,0,1,0,0,0,1,0
0.8794801492642498,-1.672280537524887,0.2031926162075571,3,0,0,1,0,0,0,1,0
-0.5071292935530454,-0.9939040007171256,-0.7375947972727761,3,1,0,0,0,0,0,1,0
3.1904958872930753,0.12057173832419674,2.963702931734118,3,0,1,0,0,0,1,0,0
2.7282927396873102,1.0896810766209988,-0.8946790510237319,3,0,0,1,0,0,1,0,0
-0.044926145947280345,-0.8000821330577652,0.28194512378002284,2,1,0,0,0,0,1,0,0
0.8794801492642498,0.36284907289839724,-0.126473935972462,1,0,0,0,1,0,0,1,0
1.8038864444757798,0.5566709405577577,-0.9891399839712932,2,0,0,0,0,1,1,0,0
-0.044926145947280345,0.45976000672807743,0.8537949216425981,1,1,0,0,0,0,0,1,0
-0.5071292935530454,0.31439360598355715,-0.004628448966977388,2,1,0,0,0,0,0,1,0
-0.5071292935530454,-0.8485375999726052,-0.31160894932180266,2,0,0,1,0,0,1,0,0
-0.9693324411588105,0.6535818743874379,-0.9945748186434803,3,1,0,0,0,0,1,0,0
1.341683296870015,-1.0908149345468057,-0.6226217463688958,3,0,1,0,0,0,0,1,0
-0.044926145947280345,0.8474037420467982,0.034923122066745395,1,0,0,0,1,0,0,0,1
0.41727700165848475,-1.672280537524887,-0.09453113347980116,2,0,0,0,1,0,0,0,1
0.41727700165848475,-0.6062602653984047,-0.36588716914467756,3,1,0,0,0,0,0,1,0
3.1904958872930753,1.5742357457693998,-0.35571876879026304,2,0,1,0,0,0,0,1,0
0.41727700165848475,-1.2846368022061663,-0.8396294353119014,1,1,0,0,0,0,1,0,0
-0.9693324411588105,0.8474037420467982,0.18639722389802413,2,1,0,0,0,0,1,0,0
-0.044926145947280345,0.6051264074725977,-0.9464677659322501,3,0,1,0,0,0,0,1,0
0.41727700165848475,0.36284907289839724,-1.1985739678227347,2,0,1,0,0,0,0,1,0
-0.9693324411588105,-1.4784586698655267,-0.8126305791984559,3,1,0,0,0,0,1,0,0
-0.5071292935530454,0.12057173832419674,-0.34593606638032626,2,0,1,0,0,0,0,1,0
0.8794801492642498,-1.0908149345468057,-1.034266643475195,1,0,0,1,0,0,1,0,0
-0.044926145947280345,1.1865920104506789,0.20701453220283705,3,0,0,0,0,1,1,0,0
-0.044926145947280345,-0.9454485338022854,-0.441554093161321,2,0,0,0,1,0,0,1,0
-0.044926145947280345,0.6051264074725977,-0.23695886534060073,1,0,1,0,0,0,1,0,0
-0.9693324411588105,-1.4300032029506864,-0.2906410065220099,2,0,0,0,1,0,0,1,0
0.8794801492642498,1.5742357457693998,-0.8919090385133913,2,0,0,0,1,0,1,0,0
2.266089592081545,-0.7516266661429251,-1.2575506898783393,1,0,0,0,0,1,1,0,0
1.8038864444757798,1.3319584111951992,0.274266228339965,1,0,0,1,0,0,0,1,0
-0.044926145947280345,-0.12170559625000377,0.3866095205314967,2,0,0,1,0,0,1,0,0
0.41727700165848475,-0.024794662420323563,-0.8045659858139202,2,0,0,0,1,0,1,0,0
0.41727700165848475,0.07211627140935664,0.3918690379561939,2,1,0,0,0,0,0,0,1
-0.9693324411588105,1.3319584111951992,0.1719160192553579,2,0,0,0,0,1,0,1,0
-0.5071292935530454,0.7504928082171181,-0.1965657715189264,3,0,1,0,0,0,0,1,0
-0.9693324411588105,-0.6062602653984047,0.585489406084046,2,0,1,0,0,0,1,0,0
-0.5071292935530454,-1.0908149345468057,-1.1448918266413257,3,1,0,0,0,0,0,1,0
-0.9693324411588105,1.67114667959908,-0.8854223003562648,1,0,0,0,1,0,0,1,0
0.8794801492642498,-0.8969930668874454,0.09852821945608327,2,0,0,1,0,0,1,0,0
0.41727700165848475,-1.3330922691210063,-0.5968150475383817,3,0,0,1,0,0,0,1,0
-0.9693324411588105,1.2835029442803592,0.3979350147193446,3,0,0,1,0,0,0,1,0
0.41727700165848475,-1.2846368022061663,0.4724448449025547,3,1,0,0,0,0,1,0,0
-0.9693324411588105,0.5566709405577577,0.1447067824449245,1,1,0,0,0,0,0,1,0
-0.044926145947280345,1.1381365435358388,-0.9158223110710145,3,0,1,0,0,0,0,1,0
1.341683296870015,-1.4300032029506864,3.3194216268911374,3,0,1,0,0,0,0,1,0
-0.5071292935530454,-1.4784586698655267,0.5889606875843462,3,0,0,0,0,1,0,1,0
0.8794801492642498,-1.720736004439727,-0.7756035765285878,1,0,1,0,0,0,1,0,0
-0.044926145947280345,-0.31552746390936415,1.9956010910948574,3,1,0,0,0,0,0,1,0
-0.044926145947280345,0.6051264074725977,0.47987829619612665,2,0,0,1,0,0,1,0,0
-0.5071292935530454,1.3319584111951992,-1.0505711474917563,1,0,0,1,0,0,1,0,0
-0.9693324411588105,-0.12170559625000377,0.24053518992290707,2,1,0,0,0,0,1,0,0
-0.044926145947280345,0.6535818743874379,-0.02969881535803394,1,1,0,0,0,0,1,0,0
-0.9693324411588105,-1.3815477360358464,-0.43419076876674495,3,0,0,1,0,0,1,0,0
-0.9693324411588105,-0.7516266661429251,-0.10575143731915514,2,0,0,1,0,0,1,0,0
-0.9693324411588105,-0.07325012933516366,-0.41848234339164936,1,0,0,0,1,0,1,0,0
-0.9693324411588105,0.7020373413022779,-0.9500793012305422,3,0,0,0,0,1,1,0,0
-0.044926145947280345,-1.6238250706100468,-1.282235358324918,1,1,0,0,0,0,1,0,0
-0.044926145947280345,1.2350474773655191,-0.3104518554883693,2,0,1,0,0,0,0,1,0
-0.9693324411588105,0.12057173832419674,0.7746216526761566,3,0,0,1,0,0,1,0,0
2.7282927396873102,0.36284907289839724,0.10799535082053818,3,0,0,0,1,0,1,0,0
0.41727700165848475,0.5566709405577577,0.06662048041292039,1,0,0,1,0,0,0,1,0
-0.5071292935530454,1.1865920104506789,-0.0018233730071388933,2,1,0,0,0,0,0,0,1
0.41727700165848475,0.07211627140935664,1.4430712539056698,2,0,0,0,1,0,0,1,0
-0.9693324411588105,1.67114667959908,2.860931961255535,2,1,0,0,0,0,1,0,0
-0.9693324411588105,0.9443146758764784,0.5583853596221066,2,0,0,0,1,0,1,0,0
-0.044926145947280345,-1.4784586698655267,-0.1827858358662198,2,1,0,0,0,0,1,0,0
-0.5071292935530454,0.9927701427913186,0.010764405362636353,2,0,0,0,1,0,1,0,0
-0.044926145947280345,0.31439360598355715,2.2437451231920704,2,0,0,0,1,0,1,0,0
-0.9693324411588105,-1.0423594676319656,-0.6012330421751273,3,0,0,0,0,1,0,1,0
-0.5071292935530454,1.4288693450248795,-0.5358747723108904,2,0,1,0,0,0,1,0,0
-0.5071292935530454,-1.187725868376486,-0.9902970778047265,1,0,0,0,1,0,1,0,0
0.41727700165848475,0.7020373413022779,0.16360598172433635,2,1,0,0,0,0,0,1,0
-0.5071292935530454,1.2835029442803592,-1.1003963092283875,3,0,1,0,0,0,1,0,0
0.41727700165848475,-0.5093493315687245,-0.5541428294993386,2,0,0,0,1,0,0,0,1
-0.5071292935530454,0.6051264074725977,0.9070563014300315,2,0,0,0,1,0,1,0,0
-0.5071292935530454,0.7020373413022779,-0.8360529634631073,3,1,0,0,0,0,0,1,0
-0.9693324411588105,-0.36398293082420424,1.3128456024701678,2,1,0,0,0,0,1,0,0
-0.044926145947280345,0.5566709405577577,-0.06570897799246062,3,1,0,0,0,0,0,1,0
-0.044926145947280345,0.9927701427913186,2.1740039221405856,2,0,0,0,0,1,0,1,0
-0.5071292935530454,-0.7516266661429251,-0.41942905652809487,3,1,0,0,0,0,0,1,0
-0.9693324411588105,0.26593813906871705,-0.8232898678458421,1,0,0,1,0,0,0,1,0
0.8794801492642498,-1.187725868376486,1.3167025819149456,2,0,1,0,0,0,0,1,0
2.266089592081545,1.1865920104506789,-0.4137137142599239,2,0,0,0,0,1,0,1,0
-0.044926145947280345,1.3319584111951992,-0.04000746951044041,2,0,1,0,0,0,1,0,0
-0.9693324411588105,-0.26707199699452405,-1.1582510009000564,3,1,0,0,0,0,0,1,0
-0.5071292935530454,-1.5753696036952067,0.17577299870013582,2,0,1,0,0,0,0,1,0
-0.9693324411588105,0.45976000672807743,0.10224494510286927,2,1,0,0,0,0,1,0,0
-0.5071292935530454,-0.024794662420323563,-0.434015451519255,3,0,0,0,0,1,0,1,0
0.8794801492642498,-1.3815477360358464,0.8774978135032333,2,0,0,1,0,0,1,0,0
3.6526990348988404,-0.07325012933516366,-1.3147041125600485,2,0,0,1,0,0,1,0,0
0.41727700165848475,-1.2846368022061663,0.3819110182987672,2,0,1,0,0,0,0,1,0
-0.9693324411588105,0.8474037420467982,-0.08274981444847948,2,0,0,1,0,0,1,0,0
-0.5071292935530454,-0.8000821330577652,-0.7594743897595164,2,0,0,1,0,0,1,0,0
-0.5071292935530454,-1.5269141367803667,0.10512014796170373,2,0,0,0,1,0,0,1,0
0.8794801492642498,-1.6238250706100468,-0.89818539597353,2,1,0,0,0,0,1,0,0
0.8794801492642498,-0.4608938646538845,1.6006113325000995,1,0,0,1,0,0,0,1,0
-0.5071292935530454,0.6535818743874379,-0.49516610744373424,3,0,0,0,0,1,0,1,0
2.7282927396873102,1.2835029442803592,-0.5995149331497263,1,0,1,0,0,0,0,0,1
-0.5071292935530454,-0.4608938646538845,-0.35775244886114593,3,0,0,1,0,0,1,0,0
0.41727700165848475,-1.3815477360358464,-0.5917308473611744,2,1,0,0,0,0,0,1,0
0.41727700165848475,0.6051264074725977,-1.0768687346152421,2,1,0,0,0,0,1,0,0
-0.9693324411588105,0.5082154736429175,-1.1787631188563754,3,0,0,0,0,1,0,1,0
-0.5071292935530454,-0.8000821330577652,-0.3397999627181796,1,0,0,0,1,0,0,1,0
0.8794801492642498,-1.4784586698655267,1.1774305605089643,1,0,0,1,0,0,0,1,0
-0.5071292935530454,0.9927701427913186,-0.13678259012486849,1,0,1,0,0,0,1,0,0
-0.044926145947280345,-0.6062602653984047,0.6098234400356449,2,0,0,0,1,0,0,1,0
-0.5071292935530454,1.67114667959908,1.2048852414658837,3,0,1,0,0,0,1,0,0
0.41727700165848475,0.5566709405577577,0.0010518298516955641,3,1,0,0,0,0,1,0,0
-0.9693324411588105,-1.6238250706100468,0.6364716616541106,2,0,0,1,0,0,1,0,0
0.41727700165848475,1.71960214651392,1.5695451162448881,1,0,0,0,1,0,0,1,0
0.41727700165848475,-0.5578047984835647,-0.14884441675217402,1,0,0,0,1,0,1,0,0
-0.044926145947280345,1.1865920104506789,-0.6550905006040264,2,0,0,1,0,0,1,0,0
-0.5071292935530454,-0.024794662420323563,-0.018022686675206203,3,0,0,1,0,0,1,0,0
0.8794801492642498,0.6051264074725977,-0.9865452887084426,3,0,1,0,0,0,1,0,0
3.1904958872930753,1.1865920104506789,-0.8966776676451168,2,0,0,0,0,1,1,0,0
-0.9693324411588105,-0.26707199699452405,-0.6332109081172862,2,0,0,1,0,0,1,0,0
0.41727700165848475,0.023660804494516536,-0.7530928419508839,2,0,0,0,0,1,1,0,0
-0.9693324411588105,-0.26707199699452405,-0.6123832191154853,3,0,0,1,0,0,0,1,0
0.41727700165848475,0.5082154736429175,-0.7088778321339295,1,1,0,0,0,0,0,1,0
-0.044926145947280345,-0.21861653007968396,-0.5091914872429267,2,0,1,0,0,0,0,1,0
3.6526990348988404,-0.41243839773904434,0.35817306298863394,3,1,0,0,0,0,0,1,0
0.41727700165848475,1.3804138781100392,0.7006027107859183,2,0,0,0,0,1,1,0,0
-0.044926145947280345,-1.0423594676319656,-0.24996740510435175,3,0,0,0,0,1,1,0,0
0.41727700165848475,-0.21861653007968396,1.8223175236758344,2,1,0,0,0,0,1,0,0
-0.9693324411588105,0.5566709405577577,-0.4155720770833169,1,0,0,1,0,0,1,0,0
-0.9693324411588105,0.45976000672807743,1.107619232558484,1,0,0,0,0,1,1,0,0
0.41727700165848475,-1.672280537524887,0.09670492008218824,3,0,0,0,1,0,1,0,0
-0.5071292935530454,1.0896810766209988,-0.26634203601990897,2,0,1,0,0,0,0,1,0
-0.9693324411588105,0.36284907289839724,-0.2748975176974164,1,0,0,0,0,1,1,0,0
-0.9693324411588105,1.4288693450248795,-0.09765178048512148,3,1,0,0,0,0,1,0,0
-0.9693324411588105,-0.36398293082420424,0.35449140079134595,2,0,0,0,1,0,1,0,0
0.41727700165848475,1.6226912126842399,-0.15084303337355895,2,1,0,0,0,0,0,1,0
-0.5071292935530454,1.3804138781100392,-1.0644913369424547,2,0,0,0,1,0,1,0,0
0.41727700165848475,0.023660804494516536,1.0690845015602026,1,0,1,0,0,0,0,1,0
-0.9693324411588105,-1.5753696036952067,0.16272939548688684,3,0,0,0,1,0,1,0,0
-0.5071292935530454,1.0412256097061587,-1.0257111617976875,3,0,1,0,0,0,1,0,0
-0.9693324411588105,-1.0908149345468057,0.04989521500238336,2,0,0,1,0,0,1,0,0
0.41727700165848475,-0.9454485338022854,-0.7058273120276052,2,0,1,0,0,0,0,1,0
0.8794801492642498,-1.0908149345468057,-1.367614857852502,3,1,0,0,0,0,1,0,0
-0.5071292935530454,-1.6238250706100468,1.8243512037467173,3,0,0,0,1,0,1,0,0
-0.044926145947280345,-1.6238250706100468,-0.758492613173573,2,0,0,0,0,1,1,0,0
-0.044926145947280345,1.67114667959908,-0.5256362450574799,2,0,0,1,0,0,0,1,0
-0.5071292935530454,-0.024794662420323563,-0.07577218799838122,2,0,1,0,0,0,0,1,0
-0.5071292935530454,0.9927701427913186,-1.0279201591160605,3,0,0,0,1,0,0,1,0
-0.9693324411588105,-0.31552746390936415,-0.42184843454345555,3,0,0,0,1,0,0,0,1
-0.044926145947280345,-0.024794662420323563,-0.4615051959256723,2,1,0,0,0,0,0,1,0
-0.5071292935530454,0.36284907289839724,-0.7528824612538959,2,0,0,1,0,0,1,0,0
-0.5071292935530454,1.2835029442803592,0.2412364589128667,2,0,1,0,0,0,1,0,0
-0.9693324411588105,-0.6062602653984047,-0.44762006992447173,3,0,0,1,0,0,0,1,0
-0.9693324411588105,-0.6062602653984047,0.9791116901483828,3,0,0,0,1,0,0,1,0
0.41727700165848475,1.5742357457693998,0.27391559384498515,3,0,0,0,0,1,0,1,0
-0.5071292935530454,1.6226912126842399,-0.4170798054117301,1,1,0,0,0,0,1,0,0
-0.044926145947280345,0.45976000672807743,-0.7985350725002675,2,0,1,0,0,0,1,0,0
-0.9693324411588105,0.36284907289839724,-0.6206932566465069,2,0,0,1,0,0,1,0,0
-0.5071292935530454,1.6226912126842399,1.659167293161728,2,0,1,0,0,0,1,0,0
-0.9693324411588105,-0.31552746390936415,1.2935256417967802,1,0,0,1,0,0,0,1,0
0.41727700165848475,-0.21861653007968396,-0.890611690881966,1,1,0,0,0,0,0,1,0
0.41727700165848475,-1.6238250706100468,-1.1940157193879972,2,0,1,0,0,0,0,1,0
0.41727700165848475,0.21748267215387693,-0.6845437981823306,1,0,1,0,0,0,1,0,0
-0.044926145947280345,0.6535818743874379,-0.48503277053881766,3,0,0,1,0,0,1,0,0
0.41727700165848475,-1.3330922691210063,-1.3132665111306312,2,0,0,0,1,0,1,0,0
0.41727700165848475,-1.236181335291326,0.26676265014739703,2,0,0,1,0,0,1,0,0
0.41727700165848475,1.3804138781100392,0.19772271808587205,2,0,1,0,0,0,0,1,0
-0.5071292935530454,1.5742357457693998,-0.7496215604505837,1,1,0,0,0,0,0,1,0
-0.9693324411588105,0.21748267215387693,0.5316670111046449,1,0,0,0,0,1,1,0,0
-0.044926145947280345,-0.41243839773904434,-0.89436347997825,2,0,0,0,1,0,1,0,0
-0.5071292935530454,0.023660804494516536,0.14211208718207388,1,0,0,0,1,0,0,1,0
-0.5071292935530454,-0.07325012933516366,-0.1326100396346087,3,1,0,0,0,0,1,0,0
0.8794801492642498,1.4773248119397195,-0.4049829153349266,2,0,1,0,0,0,1,0,0
-0.044926145947280345,0.31439360598355715,-0.5649774353942147,2,0,0,1,0,0,0,1,0
0.41727700165848475,0.26593813906871705,1.6193702779815193,2,0,0,1,0,0,0,1,0
-0.9693324411588105,-0.703171199228085,0.11770792633147897,3,0,0,0,0,1,0,1,0
-0.9693324411588105,-0.9939040007171256,1.9201796112247,2,0,1,0,0,0,0,1,0
0.41727700165848475,-0.07325012933516366,0.6082105213587378,2,0,0,0,1,0,0,1,0
-0.9693324411588105,-0.024794662420323563,-0.017531798382234464,2,0,0,0,1,0,0,1,0
-0.5071292935530454,-1.3330922691210063,1.6023294415255005,2,0,1,0,0,0,0,1,0
-0.9693324411588105,0.41130453981323734,-1.3498026255075277,3,0,0,0,1,0,1,0,0
-0.044926145947280345,0.26593813906871705,0.3801227823743702,3,0,0,0,0,1,1,0,0
-0.9693324411588105,-1.5269141367803667,0.45228336144121545,3,0,0,1,0,0,1,0,0
0.41727700165848475,1.2350474773655191,0.18022605678637943,1,0,0,1,0,0,0,1,0
0.41727700165848475,0.16902720523903683,-0.6667666292868542,3,0,0,0,1,0,0,1,0
-0.9693324411588105,-0.31552746390936415,-1.2339179249166998,3,0,1,0,0,0,0,1,0
0.8794801492642498,-1.5753696036952067,-1.2508886344737227,3,0,0,0,1,0,1,0,0
-0.9693324411588105,-0.26707199699452405,-0.7776723200489687,2,0,0,0,0,1,0,1,0
-0.044926145947280345,-1.0423594676319656,2.8029370157858744,1,1,0,0,0,0,0,1,0
0.8794801492642498,0.9443146758764784,0.2198126912696002,2,0,0,0,0,1,1,0,0
-0.5071292935530454,0.16902720523903683,2.215624236694689,1,0,0,0,1,0,1,0,0
0.41727700165848475,-0.36398293082420424,0.15715430701670782,1,0,0,0,1,0,1,0,0
0.41727700165848475,-0.21861653007968396,0.9529192933733909,3,0,0,1,0,0,1,0,0
0.41727700165848475,-0.17016106316484386,-1.0463284701025004,2,0,0,0,1,0,1,0,0
-0.9693324411588105,-1.0423594676319656,0.7445722764563867,3,1,0,0,0,0,1,0,0
1.341683296870015,-0.41243839773904434,-1.2866533529616635,2,0,0,0,0,1,1,0,0
-0.5071292935530454,0.45976000672807743,-0.9656124093581478,1,0,0,0,1,0,1,0,0
-0.9693324411588105,0.023660804494516536,-0.758352359375581,3,0,1,0,0,0,0,1,0
0.8794801492642498,1.2350474773655191,-0.9645605058732084,3,0,0,0,0,1,0,1,0
-0.044926145947280345,-0.7516266661429251,1.1671219063565579,3,1,0,0,0,0,1,0,0
-0.044926145947280345,0.36284907289839724,0.1881153329234252,2,0,0,0,1,0,1,0,0
-0.044926145947280345,-0.8485375999726052,-0.903725420994211,2,1,0,0,0,0,0,1,0
-0.5071292935530454,0.5082154736429175,-0.47963299931612857,3,0,0,0,0,1,1,0,0
-0.5071292935530454,1.3319584111951992,-0.32058519239328587,2,0,0,1,0,0,0,1,0
-0.5071292935530454,-1.5753696036952067,0.13260989236812099,2,1,0,0,0,0,0,1,0
-0.9693324411588105,-1.139270401461646,2.5733766119225914,1,0,1,0,0,0,1,0,0
0.41727700165848475,1.2350474773655191,0.9848971593155498,2,0,0,0,1,0,0,1,0
-0.044926145947280345,-0.4608938646538845,1.2292543388669805,3,0,1,0,0,0,1,0,0
-0.9693324411588105,1.3319584111951992,-0.7603509759969659,2,0,0,0,1,0,0,1,0
-0.5071292935530454,-0.07325012933516366,0.37644112017708214,2,1,0,0,0,0,0,1,0
0.8794801492642498,-0.5578047984835647,1.2313932092863575,3,0,1,0,0,0,0,1,0
2.7282927396873102,0.6051264074725977,-0.15659343909122786,3,1,0,0,0,0,0,0,1
0.41727700165848475,0.6051264074725977,-0.4708320734921353,3,1,0,0,0,0,0,0,1
-0.044926145947280345,1.67114667959908,-0.575671787491099,2,0,0,1,0,0,0,1,0
0.8794801492642498,0.9443146758764784,-0.9921203771786216,2,0,0,1,0,0,0,1,0
-0.044926145947280345,0.8474037420467982,1.1208381530192228,3,1,0,0,0,0,0,1,0
0.41727700165848475,-1.3330922691210063,0.6276356723806193,2,0,0,1,0,0,0,1,0
-0.9693324411588105,-1.0423594676319656,-0.808598282506188,3,1,0,0,0,0,1,0,0
2.266089592081545,0.16902720523903683,1.1954181101014287,2,1,0,0,0,0,1,0,0
0.8794801492642498,-1.3815477360358464,0.6869630289312035,2,0,0,1,0,0,0,1,0
0.41727700165848475,-1.2846368022061663,0.43717101470758557,1,0,1,0,0,0,1,0,0
-0.5071292935530454,1.4773248119397195,0.8524625105616748,2,0,0,0,0,1,1,0,0
-0.9693324411588105,-0.9454485338022854,-0.2826816034859682,1,1,0,0,0,0,1,0,0
0.41727700165848475,1.2350474773655191,-1.099730103687926,2,1,0,0,0,0,1,0,0
-0.9693324411588105,-0.17016106316484386,-0.7298457749337223,3,0,1,0,0,0,1,0,0
-0.5071292935530454,-1.3330922691210063,0.4460771308800728,3,0,1,0,0,0,0,1,0
0.8794801492642498,1.3804138781100392,-0.666906883084846,3,0,1,0,0,0,1,0,0
-0.5071292935530454,0.21748267215387693,2.28561088189266,2,0,0,0,1,0,0,0,1
0.8794801492642498,1.4773248119397195,1.1273599546258473,1,0,1,0,0,0,0,1,0
-0.9693324411588105,-1.0423594676319656,-0.9438730706693995,2,0,0,0,0,1,0,1,0
0.41727700165848475,0.31439360598355715,0.6602797438632398,2,1,0,0,0,0,1,0,0
-0.9693324411588105,0.21748267215387693,2.5944146816213802,2,0,0,0,0,1,1,0,0
-0.044926145947280345,1.1865920104506789,-0.9905074585017145,2,0,1,0,0,0,0,1,0
-0.9693324411588105,0.5566709405577577,-1.2477329240189043,2,0,0,0,0,1,0,1,0
-0.044926145947280345,0.36284907289839724,-1.0339510724297132,3,0,0,0,1,0,1,0,0
-0.5071292935530454,0.21748267215387693,2.0984421884724362,1,0,0,1,0,0,0,1,0
-0.5071292935530454,-1.4784586698655267,-0.12650899942196,3,0,1,0,0,0,1,0,0
-0.044926145947280345,-0.12170559625000377,-0.7453438196118299,2,0,0,0,1,0,0,1,0
-0.044926145947280345,0.07211627140935664,-0.8947842413722258,2,1,0,0,0,0,0,1,0
-0.5071292935530454,-0.17016106316484386,-1.026973445979615,2,0,0,0,1,0,0,1,0
-0.5071292935530454,0.6535818743874379,0.3355220746129381,2,0,1,0,0,0,0,1,0
-0.5071292935530454,0.7989482751319581,-1.0857748507877294,3,0,1,0,0,0,0,1,0
-0.9693324411588105,0.9443146758764784,0.4915894883284524,3,0,0,1,0,0,1,0,0
-0.5071292935530454,-1.4784586698655267,0.18765950807995144,3,0,0,0,0,1,0,1,0
0.41727700165848475,0.9443146758764784,-0.5150470833090895,1,0,1,0,0,0,1,0,0
-0.5071292935530454,0.8474037420467982,-0.6250761878337545,3,0,0,0,0,1,0,1,0
3.1904958872930753,0.9927701427913186,-0.9049877051761384,2,0,0,0,1,0,1,0,0
-0.5071292935530454,0.7504928082171181,0.5278801585588629,3,0,0,0,1,0,1,0,0
2.7282927396873102,-0.8485375999726052,0.1364668718128989,1,0,0,1,0,0,1,0,0
-0.5071292935530454,-1.4300032029506864,0.399127172002276,3,1,0,0,0,0,1,0,0
-0.044926145947280345,-0.12170559625000377,-0.7760944648215595,2,0,1,0,0,0,1,0,0
-0.9693324411588105,-0.8000821330577652,-0.5630138822223278,2,1,0,0,0,0,0,1,0
-0.9693324411588105,-1.6238250706100468,-0.7380856855657478,3,0,0,0,0,1,1,0,0
-0.044926145947280345,1.5742357457693998,0.10666293973961491,2,0,0,0,1,0,0,1,0
0.41727700165848475,-0.8000821330577652,1.1442254738343762,2,1,0,0,0,0,1,0,0
0.41727700165848475,-0.5093493315687245,-1.3148794298075384,3,0,0,0,1,0,0,1,0
-0.9693324411588105,1.4773248119397195,-0.5229714228956333,3,1,0,0,0,0,1,0,0
-0.044926145947280345,0.21748267215387693,-0.523602564986597,1,0,0,1,0,0,0,1,0
2.266089592081545,1.67114667959908,0.11009915779041705,1,1,0,0,0,0,0,1,0
-0.5071292935530454,-0.9454485338022854,2.02803478188049,1,0,0,1,0,0,0,0,1
-0.5071292935530454,1.5257802788545596,-1.1491695674800793,2,1,0,0,0,0,0,1,0
-0.5071292935530454,-0.41243839773904434,-0.5171859537284664,2,0,0,0,1,0,0,1,0
0.8794801492642498,1.3804138781100392,-0.18927257402334632,3,1,0,0,0,0,1,0,0
